$96K-$119K , 4.9
$96K-$119K , 1.0
$96K-$119K , 1.0
$96K-$119K , 3.8
$96K-$119K , 3.8
$96K-$119K , 3.4
$96K-$119K , 3.2
$96K-$119K , 4.0
$96K-$119K , 3.9
$96K-$119K , 4.9
$96K-$119K , 3.4
$96K-$119K , 4.8
$96K-$119K , 4.4
$96K-$119K , 4.7
$96K-$119K , 1.0
$96K-$119K , 2.8
$96K-$119K , 1.0
$96K-$119K , 3.7
$96K-$119K , 3.7
$96K-$119K , 5.0
$96K-$119K , 3.7
$96K-$119K , 4.4
$96K-$119K , 3.4
$96K-$119K , 3.7
$146K-$175K , 1.0
$146K-$175K , 4.0
$146K-$175K , 2.9
$102K-$164K , 2.1
$102K-$164K , 4.5
$102K-$164K , 3.8
$102K-$164K , 3.9
$102K-$164K , 4.0
$102K-$164K , 4.0
$102K-$164K , 3.7
$102K-$164K , 3.1
$102K-$164K , 3.1
$102K-$164K , 3.8
$102K-$164K , 4.6
$102K-$164K , 4.4
$102K-$164K , 2.3
$102K-$164K , 3.6
$102K-$164K , 3.6
$102K-$164K , 3.9
$102K-$164K , 3.7
$102K-$164K , 4.7
$102K-$164K , 4.2
$102K-$164K , 4.7
$102K-$164K , 3.9
$102K-$164K , 3.4
$102K-$164K , 3.4
$102K-$164K , 3.2
$102K-$164K , 3.2
$102K-$164K , 4.5
$102K-$164K , 3.8
$102K-$164K , 1.0
$102K-$164K , 3.9
$102K-$164K , 3.6
$113K-$180K , 3.5
$113K-$180K , 3.7
$113K-$180K , 3.2
$113K-$180K , 1.0
$113K-$180K , 2.4
$113K-$180K , 5.0
$113K-$180K , 3.9
$113K-$180K , 4.2
$113K-$180K , 4.7
$113K-$180K , 3.7
$113K-$180K , 4.0
$113K-$180K , 3.9
$113K-$180K , 2.8
$113K-$180K , 1.0
$113K-$180K , 3.7
$113K-$180K , 3.3
$113K-$180K , 3.1
$113K-$180K , 7.2
$113K-$180K , 3.3
$113K-$180K , 1.0
$113K-$180K , 1.3
$113K-$180K , 3.5
$113K-$180K , 3.0
$113K-$180K , 1.0
$113K-$180K , 4.0
$113K-$180K , 5.0
$113K-$180K , 3.5
$113K-$180K , 3.9
$113K-$180K , 4.9
$113K-$180K , 3.6
$113K-$180K , 3.6
$113K-$180K , 4.2
$113K-$180K , 3.3
$113K-$180K , 3.7
$113K-$180K , 3.6
$113K-$180K , 4.5
$113K-$180K , 4.7
$113K-$180K , 3.1
$113K-$180K , 4.6
$113K-$180K , 2.1
$113K-$180K , 4.1
$113K-$180K , 5.0
$113K-$180K , 4.1
$113K-$180K , 4.6
$113K-$180K , 4.5
$113K-$180K , 4.5
$113K-$180K , 3.6
$113K-$180K , 3.9
$113K-$180K , 3.8
$113K-$180K , 1.0
$113K-$180K , 3.9
$113K-$180K , 3.6
$113K-$180K , 4.0
$113K-$180K , 1.0
$113K-$180K , 3.9
$113K-$180K , 3.8
$113K-$180K , 4.8
$113K-$180K , 1.0
$113K-$180K , 4.3
$113K-$180K , 5.0
$113K-$180K , 4.5
$76K-$122K , 3.9
$76K-$122K , 3.3
$76K-$122K , 3.8
$76K-$122K , 4.9
$76K-$122K , 3.9
$76K-$122K , 3.7
$76K-$122K , 1.0
$76K-$122K , 2.8
$76K-$122K , 4.4
$76K-$122K , 3.9
$76K-$122K , 4.7
$76K-$122K , 3.2
$76K-$122K , 4.5
$76K-$122K , 5.0
$76K-$122K , 3.9
$76K-$122K , 3.5
$76K-$122K , 1.8
$76K-$122K , 3.1
$76K-$122K , 4.1
$76K-$122K , 3.4
$76K-$122K , 1.0
$76K-$122K , 3.9
$76K-$122K , 3.9
$76K-$122K , 2.3
$76K-$122K , 2.3
$76K-$122K , 3.1
$76K-$122K , 3.8
$76K-$122K , 1.0
$76K-$122K , 4.2
$76K-$122K , 3.4
$134K-$218K , 1.0
$134K-$218K , 4.0
$134K-$218K , 3.4
$134K-$218K , 4.0
$134K-$218K , 4.5
$134K-$218K , 4.5
$134K-$218K , 3.9
$134K-$218K , 3.6
$134K-$218K , 4.0
$134K-$218K , 5.0
$134K-$218K , 3.7
$134K-$218K , 3.7
$134K-$218K , 3.8
$134K-$218K , 3.5
$134K-$218K , 3.6
$134K-$218K , 3.5
$134K-$218K , 1.8
$134K-$218K , 3.1
$134K-$218K , 3.2
$134K-$218K , 3.8
$134K-$218K , 3.8
$134K-$218K , 5.0
$134K-$218K , 3.7
$134K-$218K , 3.7
$134K-$218K , 3.3
$134K-$218K , 3.3
$134K-$218K , 3.6
$134K-$218K , 3.6
$134K-$218K , 1.0
$134K-$218K , 3.5
$76K-$125K , 3.5
$76K-$125K , 4.7
$76K-$125K , 4.6
$76K-$125K , 3.9
$76K-$125K , 4.1
$76K-$125K , 4.2
$76K-$125K , 3.7
$76K-$125K , 3.7
$76K-$125K , 3.6
$76K-$125K , 3.6
$76K-$125K , 4.5
$76K-$125K , 1.0
$76K-$125K , 3.6
$76K-$125K , 3.8
$76K-$125K , 4.3
$76K-$125K , 4.3
$76K-$125K , 1.6
$76K-$125K , 1.6
$76K-$125K , 4.9
$76K-$125K , 1.0
$76K-$125K , 4.0
$76K-$125K , 5.0
$76K-$125K , 3.7
$76K-$125K , 3.7
$76K-$125K , 5.0
$76K-$125K , 3.8
$76K-$125K , 2.5
$76K-$125K , 4.0
$76K-$125K , 3.3
$76K-$125K , 1.0
$132K-$208K , 3.9
$132K-$208K , 3.7
$132K-$208K , 3.7
$132K-$208K , 3.8
$132K-$208K , 1.6
$132K-$208K , 1.6
$132K-$208K , 3.8
$132K-$208K , 3.6
$132K-$208K , 3.7
$132K-$208K , 8.4
$132K-$208K , 3.5
$132K-$208K , 3.4
$132K-$208K , 4.4
$132K-$208K , 4.4
$132K-$208K , 4.4
$132K-$208K , 3.6
$132K-$208K , 4.9
$132K-$208K , 1.0
$132K-$208K , 3.1
$132K-$208K , 5.0
$132K-$208K , 3.9
$132K-$208K , 1.0
$132K-$208K , 3.3
$132K-$208K , 1.0
$132K-$208K , 3.4
$132K-$208K , 3.7
$132K-$208K , 3.8
$132K-$208K , 3.7
$132K-$208K , 3.7
$132K-$208K , 3.4
$83K-$105K , 4.0
$83K-$105K , 4.0
$83K-$105K , 3.7
$83K-$105K , 1.0
$83K-$105K , 1.0
